8842803252319494145	Entity/Characters/Mobs/GreenGoblinBattle/GreenGoblinBombingRunSpawner.blueprint
14971170603464466437	AI/ProceduralAI/Blueprints/Profiles/ProcProfMoveToUniqueTargetNoPowr.blueprint
16003001604133167114	Entity/Items/Armor/Blueprints/SilverSurfer/ArmorSilverSurferHumanity.blueprint
14971019412347297803	Powers/Blueprints/Keywords/AchievementPowerKeywords/GhostRiderChains.blueprint
11416513686527614989	Powers/Blueprints/Keywords/TalentRework/IronMan/IronManRepulsorPower.blueprint
12589197199527976992	Entity/Items/Armor/Blueprints/CaptainAmerica/ArmorCaptainAmericaShield.blueprint
13202678082614337572	Localization/Translations/Item/TooltipStrings/ItemTooltipTranslation.blueprint
5438189832185061414	Powers/Blueprints/Keywords/AchievementPowerKeywords/MsMarvelUltimate.blueprint
5344583610009329716	Entity/Items/Armor/Blueprints/MoonKnight/ArmorMoonKnightCrescentDarts.blueprint
15750477387935850550	Powers/Blueprints/Keywords/HeroSpecific/Carnage/CarnageMaceWasUsedLast.blueprint
2180083424658530360	Entity/Items/Armor/Blueprints/InvisibleWoman/ArmorInvisibleWomanBoots.blueprint
13678180191295578176	Entity/Items/TooltipTemplates/TemplatePrototypes/ItemTooltipTemplate.blueprint
3301889325954572353	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileBrimstone.blueprint
584177601806540867	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileOnslaught.blueprint
9972322438317875269	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileFrozenOrb.blueprint
3259766425860382790	Powers/Blueprints/Keywords/HeroSpecific/Carnage/CarnageNonDashMovement.blueprint
14797569722893803591	Powers/Blueprints/Keywords/HeroSpecific/Carnage/CarnageClawWasUsedLast.blueprint
9486350780020629577	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileTombstone.blueprint
5094268930542739532	Powers/Blueprints/Keywords/AchievementPowerKeywords/GambitAceOfSpades.blueprint
3169354812801687631	Localization/Translations/Item/TooltipStrings/Titles/TitleTranslation.blueprint
967469786245832788	Powers/Blueprints/Keywords/AchievementPowerKeywords/AchievementRanged.blueprint
5471422931966959701	Powers/Blueprints/ConditionPowers/DamageBonusVsConditionKeywordPower.blueprint
3403393864304238681	Powers/Blueprints/Keywords/TalentRework/SheHulk/ObjectionMoveToStrike.blueprint
16735350081078567007	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileLokiPhase1.blueprint
2424935013613117536	Powers/Blueprints/Keywords/TalentRework/IronMan/FreonRayVulnerability.blueprint
8204870476544680032	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileLokiPhase2.blueprint
12624267081025396835	AI/ProceduralAI/Blueprints/Profiles/Special/Bots/ProceduralProfileBotAI.blueprint
1812367755324301411	Entity/Items/Armor/Blueprints/SilverSurfer/ArmorSilverSurferSurfboard.blueprint
9560533464181973105	Powers/Blueprints/Keywords/TalentRework/SheHulk/IncreaseFinisherDamage.blueprint
9054975406057201794	Powers/Blueprints/Keywords/AchievementPowerKeywords/SpidermanUltimate.blueprint
6108244055788626051	Entity/Items/Armor/Blueprints/InvisibleWoman/ArmorInvisibleWomanEmblem.blueprint
12277291057127891081	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileSpikedBall.blueprint
87486444398583964	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileGrimReaper.blueprint
12663407994067165345	Entity/Items/Armor/Blueprints/InvisibleWoman/ArmorInvisibleWomanGloves.blueprint
6215650914550423721	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileSabretooth.blueprint
10582055624174477483	Powers/Blueprints/Keywords/TalentRework/IronMan/UpgradeMissilePayloads.blueprint
12648948892403900587	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileLizardBoss.blueprint
14740369228730605741	Powers/Blueprints/Keywords/HeroSpecific/Carnage/CarnageKnifeWasUsedLast.blueprint
2445509896020041901	Powers/Blueprints/Keywords/TalentRework/SheHulk/IncreaseMaxComboPoints.blueprint
3202444516997800113	Powers/Blueprints/Keywords/TalentRework/IronMan/UpgradeArmorHydraulics.blueprint
12875201863697572028	Powers/Blueprints/PowerEvents/PowerEventContexts/UnassignMappedPowers.blueprint
16154270774494961854	AI/ProceduralAI/Blueprints/Profiles/DoNotTouch/ProceduralProfileEnticer.blueprint
6994351506338881730	Powers/Blueprints/Keywords/TalentRework/IronMan/IronManMicrolaserPower.blueprint
14917388156496978123	Populations/Blueprints/EntitySelector/EntityActionTimelineScriptEvent.blueprint
17472013920888103116	Entity/Items/Armor/Blueprints/WinterSoldier/ArmorWinterSoldierBodysuit.blueprint
13104269426889269459	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileBackInBlack.blueprint
8713596334871945440	Powers/Blueprints/Keywords/AchievementPowerKeywords/GhostRiderHellfire.blueprint
7315287350294487275	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileMadameHydra.blueprint
17673450361616146678	Powers/Blueprints/Keywords/TalentRework/IronMan/UpgradeOrbitalInterface.blueprint
9074562527671755009	Powers/Blueprints/Keywords/AchievementPowerKeywords/JuggernautMovement.blueprint
6674745917508296964	Powers/Blueprints/Keywords/AchievementPowerKeywords/StormLightningBolt.blueprint
15361608038972203271	Powers/Blueprints/Keywords/HeroSpecific/Ultron/PrimeDetonationDroneSpec.blueprint
1527234622858731789	Entity/Items/Armor/Blueprints/WinterSoldier/ArmorWinterSoldierBionicArm.blueprint
4290097993765232914	AI/ProceduralAI/Blueprints/ProceduralContexts/ProceduralInteractContext.blueprint
